glytoucan_ac,byonic,name_source,composition,mass
G96399PG,HexNAc(4)Hex(3) % 1316.48652562,G35029YA,HexNAc(4)Hex(3),1316.48652562
G96400HO,HexNAc(5)Hex(6) % 2005.72436872,G60033FS,HexNAc(5)Hex(6),2005.72436872
G96400MT,HexNAc(2)Hex(3)NeuAc(1) % 1201.42319705,G43709WM,HexNAc(2)Hex(3)NeuAc(1),1201.42319705
G96401FK,HexNAc(1)Hex(3)dHex(1)NeuAc(1) % 1144.40173331,G97949VC,HexNAc(1)Hex(3)dHex(1)NeuAc(1),1144.40173331
G96404BU,HexNAc(5)Hex(5) % 1843.67154523,G65184UU,HexNAc(5)Hex(5),1843.67154523
G96408FW,HexNAc(5)Hex(7)dHex(1)NeuAc(2) % 2896.02593437,G77338BR,HexNAc(5)Hex(7)dHex(1)NeuAc(2),2896.02593437
G96409DQ,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G96409OF,HexNAc(6)Hex(7)dHex(1)NeuAc(1) % 2808.00989033,G73686WG,HexNAc(6)Hex(7)dHex(1)NeuAc(1),2808.00989033
G96409QX,HexNAc(1)Hex(5)dHex(2) % 1323.46987255,G45759AR,HexNAc(1)Hex(5)dHex(2),1323.46987255
G96416FQ,HexNAc(8)Hex(3)dHex(1) % 2274.86192491,G46982GD,HexNAc(8)Hex(3)dHex(1),2274.86192491
G96416ID,HexNAc(6)Hex(5)dHex(3) % 2484.92464444,G48053DU,HexNAc(6)Hex(5)dHex(3),2484.92464444
G96416NB,HexNAc(3)Hex(1)dHex(1) % 935.359414885,G21259PI,HexNAc(3)Hex(1)dHex(1),935.359414885
G96417PJ,HexNAc(3)Hex(4) % 1275.45997652,G57776ZU,HexNAc(3)Hex(4),1275.45997652
G96419RG,HexNAc(2)Hex(4)dHex(1)NeuAc(1) % 1509.53392942,G39916IH,HexNAc(2)Hex(4)dHex(1)NeuAc(1),1509.53392942
G96425TB,HexNAc(3)Hex(1)NeuAc(1) % 1080.39692265,G58797XH,HexNAc(3)Hex(1)NeuAc(1),1080.39692265
G96427WI,HexNAc(1)Hex(3)NeuGc(1) % 1014.33873907,G76080EE,HexNAc(1)Hex(3)NeuGc(1),1014.33873907
G96428WC,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
G96430BV,HexNAc(8)Hex(3) % 2128.80401604,G96430BV,HexNAc(8)Hex(3),2128.80401604
G96430HF,HexNAc(2)Hex(6)dHex(1) % 1542.54415978,G02860WV,HexNAc(2)Hex(6)dHex(1),1542.54415978
G96430HG,Hex(2)Sulpho(1) % 422.07302629,G59365RI,Hex(2)Sulpho(1),422.07302629
G96442BB,Hex(5) % 828.2746822,G84322TE,Hex(5),828.2746822
G96444IW,HexNAc(4)Hex(5)dHex(1)NeuAc(1) % 2077.74549812,G08293MJ,HexNAc(4)Hex(5)dHex(1)NeuAc(1),2077.74549812
G96447DS,Hex(4) % 666.2218587,G90306QO,Hex(4),666.2218587
G96448RG,HexNAc(9)Hex(10)dHex(1) % 3612.31106202,G13716SG,HexNAc(9)Hex(10)dHex(1),3612.31106202
G96452YZ,Hex(1)Pent(2) % 444.1479058,G42518JM,Hex(1)Pent(2),444.1479058
G96454NJ,HexNAc(5)Hex(3)dHex(1) % 1665.6238071,G88725PI,HexNAc(5)Hex(3)dHex(1),1665.6238071
G96463EY,HexNAc(2)Hex(1)dHex(1) % 732.28004228,G94583DZ,HexNAc(2)Hex(1)dHex(1),732.28004228
G96464PC,HexNAc(5)Hex(3)NeuAc(2) % 2101.7567315,G60041XW,HexNAc(5)Hex(3)NeuAc(2),2101.7567315
G96465TF,HexNAc(1)Hex(2)dHex(1) % 691.253493175,G11235SR,HexNAc(1)Hex(2)dHex(1),691.253493175
G96467LS,HexNAc(4)Hex(3) % 1316.48652562,G35029YA,HexNAc(4)Hex(3),1316.48652562
G96472KC,Hex(2)dHex(1) % 488.17412057,G89864HJ,Hex(2)dHex(1),488.17412057
G96473VV,HexNAc(4)Hex(4)NeuGc(1) % 1785.62968039,G92821TF,HexNAc(4)Hex(4)NeuGc(1),1785.62968039
G96477ED,HexNAc(1)Hex(2) % 545.195584305,G05394UY,HexNAc(1)Hex(2),545.195584305
G96486FH,HexNAc(6)Hex(5)dHex(1)NeuAc(1) % 2483.90424334,G43638QT,HexNAc(6)Hex(5)dHex(1)NeuAc(1),2483.90424334
G96487EN,HexNAc(4)Hex(7)NeuAc(2) % 2546.88865289,G30248BL,HexNAc(4)Hex(7)NeuAc(2),2546.88865289
G96487RC,Hex(1)Phospho(1) % 260.029719125,G06829PV,Hex(1)Phospho(1),260.029719125
G96489SM,HexNAc(5)Hex(5)dHex(3) % 2281.84527183,G69107AL,HexNAc(5)Hex(5)dHex(3),2281.84527183
G96494YL,HexNAc(1)Hex(2)Sulpho(1) % 625.152398895,G06932DR,HexNAc(1)Hex(2)Sulpho(1),625.152398895
G96496HU,HexNAc(2)Hex(3)NeuAc(2) % 1492.51861368,G39927PF,HexNAc(2)Hex(3)NeuAc(2),1492.51861368
G96497VW,Hex(1)NeuGc(1) % 487.153719465,G83367XX,Hex(1)NeuGc(1),487.153719465
G96500LU,HexNAc(8)Hex(6) % 2614.96248654,G63976XX,HexNAc(8)Hex(6),2614.96248654
G96503AM,HexNAc(2)Hex(1)dHex(1)NeuAc(1) % 1023.37545891,G87384DY,HexNAc(2)Hex(1)dHex(1)NeuAc(1),1023.37545891
G96503EZ,HexNAc(5)Hex(6)dHex(1)NeuAc(2) % 2733.97311086,G85144OK,HexNAc(5)Hex(6)dHex(1)NeuAc(2),2733.97311086
G96504QH,HexNAc(1)Hex(2)dHex(2) % 837.311402045,G67199LR,HexNAc(1)Hex(2)dHex(2),837.311402045
G96504WL,HexNAc(2)Hex(3)dHex(2)NeuAc(1) % 1493.53901479,G23666EW,HexNAc(2)Hex(3)dHex(2)NeuAc(1),1493.53901479
G96504YE,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G96505GJ,HexNAc(1)Hex(15) % 2651.8822898,G65327TR,HexNAc(1)Hex(15),2651.8822898
G96505QM,HexNAc(1)Hex(10) % 1841.61817231,G04681UD,HexNAc(1)Hex(10),1841.61817231
G96508BN,HexNAc(5)Hex(6)NeuAc(3) % 2879.01061863,G06247RL,HexNAc(5)Hex(6)NeuAc(3),2879.01061863
G96510EZ,HexNAc(6)Hex(5)dHex(1) % 2192.8088267,G69364JQ,HexNAc(6)Hex(5)dHex(1),2192.8088267
G96511SL,HexNAc(2)Hex(2)dHex(1)Pent(1) % 1026.37512458,G95440AJ,HexNAc(2)Hex(2)dHex(1)Pent(1),1026.37512458
G96522OM,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G96522ZI,Hex(3)dHex(2) % 796.28485294,G07888KH,Hex(3)dHex(2),796.28485294
G96528MI,HexNAc(4)Hex(6) % 1802.64499612,G02886BB,HexNAc(4)Hex(6),1802.64499612
G96532LI,HexNAc(8)Hex(9)dHex(1)NeuAc(3) % 4120.46511581,G27033WF,HexNAc(8)Hex(9)dHex(1)NeuAc(3),4120.46511581
G96536XO,HexNAc(2)Hex(2)dHex(1) % 894.33286578,G93579XB,HexNAc(2)Hex(2)dHex(1),894.33286578
G96538JO,HexNAc(2)Hex(3)dHex(1) % 1056.38568928,G20956ZV,HexNAc(2)Hex(3)dHex(1),1056.38568928
G96540AM,HexNAc(2)Hex(9) % 1882.64472141,G80920RR,HexNAc(2)Hex(9),1882.64472141
G96540EH,HexNAc(2)Hex(1)dHex(2) % 878.33795115,G05460KC,HexNAc(2)Hex(1)dHex(2),878.33795115
G96547KG,HexNAc(4)Hex(6)dHex(1)NeuAc(1) % 2239.79832162,G15038BD,HexNAc(4)Hex(6)dHex(1)NeuAc(1),2239.79832162
G96548CQ,HexNAc(4)Hex(6)NeuAc(1) % 2093.74041275,G27126ED,HexNAc(4)Hex(6)NeuAc(1),2093.74041275
G96550GT,HexNAc(3)Hex(5)NeuAc(1) % 1728.60821665,G37399XV,HexNAc(3)Hex(5)NeuAc(1),1728.60821665
G96551LY,HexNAc(8)Hex(9)dHex(1) % 3247.17886591,G53315IV,HexNAc(8)Hex(9)dHex(1),3247.17886591
G96552CZ,HexNAc(4)Hex(5)NeuAc(1)NeuGc(1) % 2238.77792052,G18999ZC,HexNAc(4)Hex(5)NeuAc(1)NeuGc(1),2238.77792052
G96554LN,HexNAc(6)Hex(7)NeuAc(4) % 3535.23823137,G11115RO,HexNAc(6)Hex(7)NeuAc(4),3535.23823137
G96557TJ,HexNAc(2)Hex(2)dHex(1)Pent(1) % 1026.37512458,G95440AJ,HexNAc(2)Hex(2)dHex(1)Pent(1),1026.37512458
G96558GF,Hex(2)NeuAc(1) % 633.211628335,G94094XU,Hex(2)NeuAc(1),633.211628335
G96564AV,HexNAc(6)Hex(3)dHex(1)NeuAc(2) % 2450.89401297,G63543FL,HexNAc(6)Hex(3)dHex(1)NeuAc(2),2450.89401297
G96568SI,HexNAc(3)Hex(2)NeuAc(1) % 1242.44974615,G61337RI,HexNAc(3)Hex(2)NeuAc(1),1242.44974615
G96569SZ,HexNAc(5)Hex(6)dHex(1)NeuAc(1) % 2442.87769423,G86752LQ,HexNAc(5)Hex(6)dHex(1)NeuAc(1),2442.87769423
G96576RP,HexNAc(2)Hex(1)dHex(2) % 878.33795115,G05460KC,HexNAc(2)Hex(1)dHex(2),878.33795115
G96576WB,HexNAc(5)Hex(4)dHex(1)NeuAc(2) % 2409.86746386,G95835XS,HexNAc(5)Hex(4)dHex(1)NeuAc(2),2409.86746386
G96577AT,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G96577RX,HexNAc(5)Hex(6)dHex(3) % 2443.89809534,G41126SR,HexNAc(5)Hex(6)dHex(3),2443.89809534
G96578LW,HexNAc(4)Hex(5)dHex(1) % 1786.65008149,G83555HU,HexNAc(4)Hex(5)dHex(1),1786.65008149
G96578MW,HexNAc(6)Hex(7)dHex(1)NeuAc(4) % 3681.29614024,G95678HJ,HexNAc(6)Hex(7)dHex(1)NeuAc(4),3681.29614024
G96579KL,HexNAc(5)Hex(6)NeuAc(2) % 2587.915202,G27947YN,HexNAc(5)Hex(6)NeuAc(2),2587.915202
G96585HS,HexNAc(4)Hex(6)NeuAc(1) % 2093.74041275,G27126ED,HexNAc(4)Hex(6)NeuAc(1),2093.74041275
G96586KV,Hex(5) % 828.2746822,G84322TE,Hex(5),828.2746822
G96587VR,HexNAc(5)Hex(5)dHex(2) % 2135.78736296,G29651HS,HexNAc(5)Hex(5)dHex(2),2135.78736296
G96588SJ,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G96591PP,HexNAc(2)Hex(4)dHex(1)NeuAc(1) % 1509.53392942,G39916IH,HexNAc(2)Hex(4)dHex(1)NeuAc(1),1509.53392942
G96594UJ,HexNAc(4)Hex(3)dHex(1) % 1462.54443449,G25987BV,HexNAc(4)Hex(3)dHex(1),1462.54443449
G96596OC,HexNAc(1)Hex(3)Sulpho(1) % 787.205222395,G75959TE,HexNAc(1)Hex(3)Sulpho(1),787.205222395
G96597OT,HexNAc(1)Hex(2)NeuAc(1) % 836.29100094,G38025DM,HexNAc(1)Hex(2)NeuAc(1),836.29100094
G96598ID,Hex(7) % 1152.3803292,G55913GS,Hex(7),1152.3803292
G96602YW,HexNAc(6)Hex(7)dHex(3) % 2809.03029144,G42789YX,HexNAc(6)Hex(7)dHex(3),2809.03029144
G96603IZ,Hex(1)Pent(1) % 312.105647,G25325JY,Hex(1)Pent(1),312.105647
G96614JE,HexNAc(1)Hex(3)Sulpho(1) % 787.205222395,G75959TE,HexNAc(1)Hex(3)Sulpho(1),787.205222395
G96622FI,HexNAc(2)Hex(2)dHex(2) % 1040.39077465,G51210WZ,HexNAc(2)Hex(2)dHex(2),1040.39077465
G96622LK,HexNAc(5)Hex(6)NeuAc(3) % 2879.01061863,G06247RL,HexNAc(5)Hex(6)NeuAc(3),2879.01061863
G96625LG,HexNAc(5)Hex(6)dHex(1)NeuAc(1) % 2442.87769423,G86752LQ,HexNAc(5)Hex(6)dHex(1)NeuAc(1),2442.87769423
G96629BQ,HexNAc(5)Hex(6)dHex(1)NeuAc(1) % 2442.87769423,G86752LQ,HexNAc(5)Hex(6)dHex(1)NeuAc(1),2442.87769423
G96631UP,HexNAc(2)Hex(1) % 586.22213341,G58001LT,HexNAc(2)Hex(1),586.22213341
G96635FX,HexNAc(3)Hex(3)dHex(1) % 1259.46506189,G80475RE,HexNAc(3)Hex(3)dHex(1),1259.46506189
G96635YG,HexNAc(6)Hex(5)dHex(2) % 2338.86673557,G61613II,HexNAc(6)Hex(5)dHex(2),2338.86673557
G96636JK,HexNAc(2) % 424.16930991,G27391WQ,HexNAc(2),424.16930991
G96637FR,HexNAc(3)Hex(6)NeuGc(1) % 1906.65595478,G71195LR,HexNAc(3)Hex(6)NeuGc(1),1906.65595478
G96639QR,HexNAc(5)Hex(4)dHex(1)Sulpho(2) % 1987.59025978,G62273EM,HexNAc(5)Hex(4)dHex(1)Sulpho(2),1987.59025978
G96641FU,Hex(6) % 990.3275057,G32030CB,Hex(6),990.3275057
G96642XC,HexNAc(1)Hex(1) % 383.142760805,G43417UB,HexNAc(1)Hex(1),383.142760805
G96643WB,HexNAc(4)Hex(2) % 1154.43370212,G29063QY,HexNAc(4)Hex(2),1154.43370212
G96644EE,HexNAc(1)Hex(7) % 1355.45970181,G85945LZ,HexNAc(1)Hex(7),1355.45970181
G96644ZT,HexNAc(6)Hex(3)dHex(1)NeuAc(1) % 2159.79859634,G33556XM,HexNAc(6)Hex(3)dHex(1)NeuAc(1),2159.79859634
G96645BH,Hex(8) % 1314.4331527,G97591GH,Hex(8),1314.4331527
G96645EF,HexNAc(5)Hex(6)dHex(1)NeuAc(1)NeuGc(2) % 3057.05835676,G10033OC,HexNAc(5)Hex(6)dHex(1)NeuAc(1)NeuGc(2),3057.05835676
G96648KQ,Hex(3) % 504.1690352,G39365VM,Hex(3),504.1690352
G96648RM,HexNAc(6)Hex(7)NeuAc(1) % 2661.95198146,G44753VC,HexNAc(6)Hex(7)NeuAc(1),2661.95198146
G96650VB,HexNAc(2)Hex(11) % 2206.75036841,G58087IP,HexNAc(2)Hex(11),2206.75036841
G96652IJ,HexNAc(1)Hex(2)dHex(2) % 837.311402045,G67199LR,HexNAc(1)Hex(2)dHex(2),837.311402045
G96653KP,HexNAc(1)Hex(1)NeuAc(1)NeuGc(1) % 981.328508705,G76100HQ,HexNAc(1)Hex(1)NeuAc(1)NeuGc(1),981.328508705
G96653ZN,HexNAc(3)Hex(5)NeuAc(1) % 1728.60821665,G37399XV,HexNAc(3)Hex(5)NeuAc(1),1728.60821665
G96654KS,HexNAc(2)Hex(5) % 1234.43342741,G02815KT,HexNAc(2)Hex(5),1234.43342741
G96657KJ,HexNAc(4)Hex(4)dHex(1)Sulpho(1) % 1704.55407258,G86270PX,HexNAc(4)Hex(4)dHex(1)Sulpho(1),1704.55407258
G96659ZL,HexNAc(5)Hex(6)dHex(1) % 2151.78227759,G44211QA,HexNAc(5)Hex(6)dHex(1),2151.78227759
G96663HG,HexNAc(2)Hex(2)dHex(2) % 1040.39077465,G51210WZ,HexNAc(2)Hex(2)dHex(2),1040.39077465
G96665PG,HexNAc(5)Hex(5)dHex(3) % 2281.84527183,G69107AL,HexNAc(5)Hex(5)dHex(3),2281.84527183
G96671TO,HexNAc(4)Hex(4) % 1478.53934912,G72787SB,HexNAc(4)Hex(4),1478.53934912
G96671XB,HexNAc(4)Hex(5)dHex(1)NeuAc(2) % 2368.84091476,G88374WZ,HexNAc(4)Hex(5)dHex(1)NeuAc(2),2368.84091476
G96674LJ,HexNAc(6)Hex(7)dHex(1)NeuAc(4) % 3681.29614024,G95678HJ,HexNAc(6)Hex(7)dHex(1)NeuAc(4),3681.29614024
G96676KK,Hex(6) % 990.3275057,G32030CB,Hex(6),990.3275057
G96677EZ,HexNAc(6)Hex(7)dHex(1)NeuAc(2) % 3099.10530697,G32926LW,HexNAc(6)Hex(7)dHex(1)NeuAc(2),3099.10530697
G96679AF,HexNAc(1)Hex(3) % 707.248407805,G08590QR,HexNAc(1)Hex(3),707.248407805
G96679EA,HexNAc(3)Hex(2)dHex(2)NeuAc(1) % 1534.56556389,G06480RP,HexNAc(3)Hex(2)dHex(2)NeuAc(1),1534.56556389
G96679QY,HexNAc(2)Hex(12) % 2368.80319191,G59324HL,HexNAc(2)Hex(12),2368.80319191
G96680QM,HexNAc(7)Hex(7)dHex(5) % 3304.22548179,G87183DD,HexNAc(7)Hex(7)dHex(5),3304.22548179
G96681ZB,HexNAc(1)NeuAc(1) % 512.18535394,G90085MT,HexNAc(1)NeuAc(1),512.18535394
G96689JB,HexNAc(5)Hex(5)dHex(2)NeuAc(1) % 2426.8827796,G84492TS,HexNAc(5)Hex(5)dHex(2)NeuAc(1),2426.8827796
G96691CI,HexNAc(3)Hex(3)dHex(1)NeuAc(1) % 1550.56047852,G64239ON,HexNAc(3)Hex(3)dHex(1)NeuAc(1),1550.56047852
G96691OS,HexNAc(1)Hex(1)dHex(1)NeuAc(1) % 820.29608631,G98896IU,HexNAc(1)Hex(1)dHex(1)NeuAc(1),820.29608631
G96695ZW,HexNAc(6)Hex(6)dHex(1) % 2354.8616502,G80735OA,HexNAc(6)Hex(6)dHex(1),2354.8616502
G96696UJ,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G96698DJ,Hex(2)dHex(1) % 488.17412057,G89864HJ,Hex(2)dHex(1),488.17412057
G96699WJ,HexNAc(4)Hex(6)dHex(2) % 2094.76081386,G16175ZV,HexNAc(4)Hex(6)dHex(2),2094.76081386
G96699XI,HexNAc(7)Hex(8)NeuAc(1) % 3027.08417757,G12341GU,HexNAc(7)Hex(8)NeuAc(1),3027.08417757
G96705HX,HexNAc(3)Hex(5) % 1437.51280002,G39446WN,HexNAc(3)Hex(5),1437.51280002
G96705SS,HexNAc(2)Hex(10) % 2044.69754491,G83460ZZ,HexNAc(2)Hex(10),2044.69754491
G96709CX,HexNAc(1)Hex(3)NeuAc(2) % 1289.43924108,G96970RU,HexNAc(1)Hex(3)NeuAc(2),1289.43924108
G96715CG,HexNAc(1)Hex(2)dHex(1) % 691.253493175,G11235SR,HexNAc(1)Hex(2)dHex(1),691.253493175
G96715HA,HexNAc(2)Hex(7) % 1558.53907441,G31852PQ,HexNAc(2)Hex(7),1558.53907441
G96717UK,Hex(3)dHex(1) % 650.22694407,G48927BJ,Hex(3)dHex(1),650.22694407
G96719MC,HexNAc(7)Hex(8)dHex(1)NeuAc(3) % 3755.33291971,G59639BE,HexNAc(7)Hex(8)dHex(1)NeuAc(3),3755.33291971
G96721TP,HexNAc(1)Hex(1) % 383.142760805,G43417UB,HexNAc(1)Hex(1),383.142760805
G96724BJ,Hex(4)dHex(1) % 812.27976757,G19865KY,Hex(4)dHex(1),812.27976757
G96725RJ,HexNAc(4)Hex(6)dHex(1)NeuAc(1) % 2239.79832162,G15038BD,HexNAc(4)Hex(6)dHex(1)NeuAc(1),2239.79832162
G96726MO,HexNAc(4)Hex(4) % 1478.53934912,G72787SB,HexNAc(4)Hex(4),1478.53934912
G96727JJ,HexNAc(2)Hex(5)dHex(1) % 1380.49133628,G16407EV,HexNAc(2)Hex(5)dHex(1),1380.49133628
G96731ZY,HexNAc(1)Hex(1)Sulpho(1) % 463.099575395,G06461TM,HexNAc(1)Hex(1)Sulpho(1),463.099575395
G96738CW,HexNAc(1)Hex(1)NeuAc(1) % 674.23817744,G17015OC,HexNAc(1)Hex(1)NeuAc(1),674.23817744
G96743TG,HexNAc(6)Hex(6)dHex(3)NeuAc(2) % 3229.16830121,G59007LK,HexNAc(6)Hex(6)dHex(3)NeuAc(2),3229.16830121
G96748VF,HexNAc(3)Hex(3)dHex(1) % 1259.46506189,G80475RE,HexNAc(3)Hex(3)dHex(1),1259.46506189
G96756PE,Hex(2) % 342.1162117,G90627TW,Hex(2),342.1162117
G96757AD,HexNAc(5)Hex(6)NeuAc(2) % 2587.915202,G27947YN,HexNAc(5)Hex(6)NeuAc(2),2587.915202
G96761QO,HexNAc(4)Hex(4)dHex(2)NeuAc(1) % 2061.75058349,G40664HB,HexNAc(4)Hex(4)dHex(2)NeuAc(1),2061.75058349
G96768SN,HexNAc(3)Hex(3)dHex(1) % 1259.46506189,G80475RE,HexNAc(3)Hex(3)dHex(1),1259.46506189
G96771AK,HexNAc(5)Hex(9)NeuAc(1) % 2782.97825586,G84784KF,HexNAc(5)Hex(9)NeuAc(1),2782.97825586
G96771UL,HexNAc(3)Hex(3) % 1113.40715301,G57317CE,HexNAc(3)Hex(3),1113.40715301
G96776PP,HexNAc(3)Hex(4)dHex(1) % 1421.51788538,G10339FR,HexNAc(3)Hex(4)dHex(1),1421.51788538
G96777AX,HexNAc(1)Hex(10) % 1841.61817231,G04681UD,HexNAc(1)Hex(10),1841.61817231
G96779RU,Hex(4) % 666.2218587,G90306QO,Hex(4),666.2218587
G96779TZ,HexNAc(4)Hex(5)dHex(1) % 1786.65008149,G83555HU,HexNAc(4)Hex(5)dHex(1),1786.65008149
G96782OT,HexNAc(7)Hex(4)dHex(1) % 2233.83537581,G06853GH,HexNAc(7)Hex(4)dHex(1),2233.83537581
G96782US,HexNAc(8)Hex(10)dHex(1)NeuAc(1) % 3700.32710605,G60818OM,HexNAc(8)Hex(10)dHex(1)NeuAc(1),3700.32710605
G96783GY,HexNAc(2)Hex(1)dHex(1) % 732.28004228,G94583DZ,HexNAc(2)Hex(1)dHex(1),732.28004228
G96786JM,HexNAc(2)Hex(6) % 1396.48625091,G41247ZX,HexNAc(2)Hex(6),1396.48625091
G96787EC,HexNAc(1)Hex(1) % 383.142760805,G43417UB,HexNAc(1)Hex(1),383.142760805
G96788FR,HexNAc(2)Hex(3)dHex(1)Pent(1) % 1188.42794808,G42032FN,HexNAc(2)Hex(3)dHex(1)Pent(1),1188.42794808
G96788KW,HexNAc(2)Hex(4)dHex(3) % 1510.55433052,G90665OT,HexNAc(2)Hex(4)dHex(3),1510.55433052
G96793JK,HexNAc(3)Hex(3)dHex(1) % 1259.46506189,G80475RE,HexNAc(3)Hex(3)dHex(1),1259.46506189
G96794AO,Hex(5) % 828.2746822,G84322TE,Hex(5),828.2746822
G96794ZC,HexNAc(5)Hex(6)NeuAc(2) % 2587.915202,G27947YN,HexNAc(5)Hex(6)NeuAc(2),2587.915202
G96797KG,HexNAc(2)Hex(9) % 1882.64472141,G80920RR,HexNAc(2)Hex(9),1882.64472141
G96810SP,HexNAc(1)Hex(3)NeuAc(1)NeuGc(1) % 1305.4341557,G09693TP,HexNAc(1)Hex(3)NeuAc(1)NeuGc(1),1305.4341557
G96810TW,HexNAc(7)Hex(10)dHex(1) % 3206.15231681,G96810TW,HexNAc(7)Hex(10)dHex(1),3206.15231681
G96816KA,HexNAc(6)Hex(7)dHex(1)NeuAc(4) % 3681.29614024,G95678HJ,HexNAc(6)Hex(7)dHex(1)NeuAc(4),3681.29614024
G96820VB,HexNAc(1)Hex(2)dHex(2) % 837.311402045,G67199LR,HexNAc(1)Hex(2)dHex(2),837.311402045
G96823NW,Hex(1)NeuAc(1) % 471.158804835,G88764HN,Hex(1)NeuAc(1),471.158804835
G96828EA,HexNAc(3)Hex(2)dHex(2) % 1243.47014726,G61099GA,HexNAc(3)Hex(2)dHex(2),1243.47014726
G96834JC,HexNAc(2)Hex(3) % 910.32778041,G28681TP,HexNAc(2)Hex(3),910.32778041
G96835FW,HexNAc(5)Hex(5)dHex(1)NeuAc(1) % 2280.82487073,G12580WI,HexNAc(5)Hex(5)dHex(1)NeuAc(1),2280.82487073
G96839LD,HexNAc(2)Hex(6) % 1396.48625091,G41247ZX,HexNAc(2)Hex(6),1396.48625091
G96839UN,HexNAc(4)Hex(5) % 1640.59217262,G10486CT,HexNAc(4)Hex(5),1640.59217262
G96841VW,HexNAc(4)Hex(6) % 1802.64499612,G02886BB,HexNAc(4)Hex(6),1802.64499612
G96847QV,HexNAc(3)Hex(3)dHex(1) % 1259.46506189,G80475RE,HexNAc(3)Hex(3)dHex(1),1259.46506189
G96847TP,HexNAc(1)Hex(3) % 707.248407805,G08590QR,HexNAc(1)Hex(3),707.248407805
G96847VR,HexNAc(1)Hex(9) % 1679.5653488,G45703RF,HexNAc(1)Hex(9),1679.5653488
G96851HL,HexNAc(1)Hex(2)dHex(1) % 691.253493175,G11235SR,HexNAc(1)Hex(2)dHex(1),691.253493175
G96852FA,HexNAc(5)Hex(6)NeuAc(3) % 2879.01061863,G06247RL,HexNAc(5)Hex(6)NeuAc(3),2879.01061863
G96852OV,HexNAc(1)Hex(5)NeuAc(2) % 1613.54488808,G98218GX,HexNAc(1)Hex(5)NeuAc(2),1613.54488808
G96852SM,HexNAc(7)Hex(7) % 2573.93593744,G28622IK,HexNAc(7)Hex(7),2573.93593744
G96861IW,HexNAc(5)Hex(5)dHex(1) % 1989.72945409,G85740DB,HexNAc(5)Hex(5)dHex(1),1989.72945409
G96862HV,HexNAc(3)Hex(5)dHex(1) % 1583.57070889,G15486FH,HexNAc(3)Hex(5)dHex(1),1583.57070889
G96865DJ,HexNAc(2)dHex(1) % 570.22721878,G06042JP,HexNAc(2)dHex(1),570.22721878
G96866DI,HexNAc(3)Hex(5) % 1437.51280002,G39446WN,HexNAc(3)Hex(5),1437.51280002
G96867EP,HexNAc(6)Hex(7)dHex(1)NeuAc(3) % 3390.2007236,G41044JW,HexNAc(6)Hex(7)dHex(1)NeuAc(3),3390.2007236
G96867JW,HexNAc(1)Hex(4)Sulpho(1) % 949.258045895,G71600XR,HexNAc(1)Hex(4)Sulpho(1),949.258045895
G96868MB,HexNAc(7)Hex(8)dHex(3)NeuAc(4) % 4338.54415409,G39820SQ,HexNAc(7)Hex(8)dHex(3)NeuAc(4),4338.54415409
G96869WA,HexNAc(3)Hex(4)dHex(3) % 1713.63370313,G03930BU,HexNAc(3)Hex(4)dHex(3),1713.63370313
G96870OT,HexNAc(4)Hex(6)dHex(1) % 1948.70290499,G09197ZW,HexNAc(4)Hex(6)dHex(1),1948.70290499
G96871NK,HexNAc(5)Hex(4)dHex(2) % 1973.73453947,G19379ID,HexNAc(5)Hex(4)dHex(2),1973.73453947
G96873AZ,HexNAc(1)Hex(3)NeuAc(1) % 998.34382444,G09816OK,HexNAc(1)Hex(3)NeuAc(1),998.34382444
G96874XX,HexNAc(1)Hex(2)dHex(1)NeuAc(1) % 982.34890981,G01879YS,HexNAc(1)Hex(2)dHex(1)NeuAc(1),982.34890981
G96880NC,HexNAc(3)Hex(5)dHex(1)NeuAc(1) % 1874.66612552,G67324HN,HexNAc(3)Hex(5)dHex(1)NeuAc(1),1874.66612552
G96881BQ,dHex(1) % 164.06847357,G02438LG,dHex(1),164.06847357
G96881RJ,HexNAc(7)Hex(6)dHex(2)NeuAc(3) % 3577.28518158,G92775BB,HexNAc(7)Hex(6)dHex(2)NeuAc(3),3577.28518158
G96883EM,HexNAc(6)Hex(7)NeuAc(4) % 3535.23823137,G11115RO,HexNAc(6)Hex(7)NeuAc(4),3535.23823137
G96886RH,HexNAc(8)Hex(11)dHex(1) % 3571.28451291,G24417MN,HexNAc(8)Hex(11)dHex(1),3571.28451291
G96886RU,HexNAc(6)Hex(7)dHex(1)NeuAc(2) % 3099.10530697,G32926LW,HexNAc(6)Hex(7)dHex(1)NeuAc(2),3099.10530697
G96888OD,HexNAc(2)Hex(1)dHex(1)NeuAc(1)Sulpho(1) % 1103.33227351,G27102FE,HexNAc(2)Hex(1)dHex(1)NeuAc(1)Sulpho(1),1103.33227351
G96888ZC,Hex(5) % 828.2746822,G84322TE,Hex(5),828.2746822
